,taster_name,taster_twitter_handle,points
126215,Jim Gordon,@gordone_cellars,88
126216,Matt Kettmann,@mattkettmann,88
126217,Kerin O’Keefe,@kerinokeefe,88
126218,Virginie Boone,@vboone,88
126219,Kerin O’Keefe,@kerinokeefe,88
126220,Roger Voss,@vossroger,88
126221,Sean P. Sullivan,@wawinereport,88
126222,Matt Kettmann,@mattkettmann,88
126223,Anne Krebiehl MW,@AnneInVino,88
126224,Joe Czerwinski,@JoeCz,88
126225,Kerin O’Keefe,@kerinokeefe,88
126226,Jim Gordon,@gordone_cellars,88
126227,Lauren Buzzeo,@laurbuzz,88
126228,Jim Gordon,@gordone_cellars,88
126229,Virginie Boone,@vboone,88
126230,Roger Voss,@vossroger,88
126231,Lauren Buzzeo,@laurbuzz,88
126232,Roger Voss,@vossroger,88
126233,Roger Voss,@vossroger,88
126234,Roger Voss,@vossroger,88
126235,Roger Voss,@vossroger,88
126236,Paul Gregutt,@paulgwine ,95
126237,Michael Schachner,@wineschach,95
126238,Paul Gregutt,@paulgwine ,95
126239,,,95
126240,,,95
126241,,,95
126242,Paul Gregutt,@paulgwine ,95
126243,,,95
126244,Roger Voss,@vossroger,95
126245,Roger Voss,@vossroger,95
126246,Roger Voss,@vossroger,95
126247,Paul Gregutt,@paulgwine ,95
126248,,,94
126249,,,94
126250,,,94
126251,Roger Voss,@vossroger,94
126252,Paul Gregutt,@paulgwine ,94
126253,,,94
126254,,,94
126255,Roger Voss,@vossroger,94
126256,Roger Voss,@vossroger,94
126257,,,94
126258,,,94
126259,Roger Voss,@vossroger,94
126260,Paul Gregutt,@paulgwine ,94
126261,Joe Czerwinski,@JoeCz,84
126262,Michael Schachner,@wineschach,84
126263,Virginie Boone,@vboone,84
126264,Virginie Boone,@vboone,84
126265,Roger Voss,@vossroger,84
126266,Roger Voss,@vossroger,84
126267,Paul Gregutt,@paulgwine ,84
126268,Jim Gordon,@gordone_cellars,84
126269,Paul Gregutt,@paulgwine ,84
126270,Michael Schachner,@wineschach,84
126271,Michael Schachner,@wineschach,84
126272,Paul Gregutt,@paulgwine ,84
126273,Michael Schachner,@wineschach,84
126274,Kerin O’Keefe,@kerinokeefe,84
126275,Roger Voss,@vossroger,84
126276,Jim Gordon,@gordone_cellars,84
126277,Roger Voss,@vossroger,84
126278,Roger Voss,@vossroger,84
126279,Roger Voss,@vossroger,84
126280,Matt Kettmann,@mattkettmann,84
126281,Matt Kettmann,@mattkettmann,84
126282,Roger Voss,@vossroger,84
126283,Roger Voss,@vossroger,84
126284,Virginie Boone,@vboone,84
126285,Virginie Boone,@vboone,84
126286,Roger Voss,@vossroger,84
126287,Roger Voss,@vossroger,84
126288,Roger Voss,@vossroger,84
126289,Michael Schachner,@wineschach,84
126290,Anna Lee C. Iijima,,84
126291,Paul Gregutt,@paulgwine ,92
126292,Matt Kettmann,@mattkettmann,92
126293,Virginie Boone,@vboone,92
126294,Paul Gregutt,@paulgwine ,92
126295,Matt Kettmann,@mattkettmann,92
126296,Kerin O’Keefe,@kerinokeefe,92
126297,Kerin O’Keefe,@kerinokeefe,92
126298,Roger Voss,@vossroger,92
126299,Roger Voss,@vossroger,92
126300,Roger Voss,@vossroger,92
126301,Roger Voss,@vossroger,92
126302,Roger Voss,@vossroger,92
126303,Roger Voss,@vossroger,92
126304,Roger Voss,@vossroger,92
126305,Anne Krebiehl MW,@AnneInVino,92
126306,Anne Krebiehl MW,@AnneInVino,92
126307,Michael Schachner,@wineschach,92
126308,Michael Schachner,@wineschach,92
126309,Virginie Boone,@vboone,92
126310,Joe Czerwinski,@JoeCz,92
126311,Paul Gregutt,@paulgwine ,92
126312,Virginie Boone,@vboone,92
126313,Jim Gordon,@gordone_cellars,92
126314,Paul Gregutt,@paulgwine ,92
126315,Virginie Boone,@vboone,92
126316,Virginie Boone,@vboone,92
126317,Virginie Boone,@vboone,92
126318,Michael Schachner,@wineschach,92
126319,Virginie Boone,@vboone,92
126320,Virginie Boone,@vboone,92
126321,,,87
126322,Virginie Boone,@vboone,87
126323,Virginie Boone,@vboone,87
126324,Carrie Dykes,,87
126325,Sean P. Sullivan,@wawinereport,87
126326,Virginie Boone,@vboone,87
126327,Sean P. Sullivan,@wawinereport,87
126328,Sean P. Sullivan,@wawinereport,87
126329,Sean P. Sullivan,@wawinereport,87
126330,Roger Voss,@vossroger,87
126331,,,87
126332,Jim Gordon,@gordone_cellars,87
126333,Kerin O’Keefe,@kerinokeefe,87
126334,Sean P. Sullivan,@wawinereport,87
126335,Kerin O’Keefe,@kerinokeefe,87
126336,Kerin O’Keefe,@kerinokeefe,87
126337,Virginie Boone,@vboone,87
126338,Jim Gordon,@gordone_cellars,87
126339,Roger Voss,@vossroger,87
126340,Jim Gordon,@gordone_cellars,87
126341,Jeff Jenssen,@worldwineguys,87
126342,Michael Schachner,@wineschach,87
126343,Roger Voss,@vossroger,87
126344,Roger Voss,@vossroger,87
126345,Roger Voss,@vossroger,87
126346,Roger Voss,@vossroger,87
126347,Roger Voss,@vossroger,87
126348,Roger Voss,@vossroger,87
126349,Roger Voss,@vossroger,87
126350,Roger Voss,@vossroger,87
126351,,,90
126352,Michael Schachner,@wineschach,90
126353,,,90
126354,Paul Gregutt,@paulgwine ,90
126355,,,90
126356,Roger Voss,@vossroger,90
126357,,,90
126358,Roger Voss,@vossroger,90
126359,Susan Kostrzewa,@suskostrzewa,90
126360,,,90
126361,Paul Gregutt,@paulgwine ,90
126362,,,90
126363,,,90
126364,,,90
126365,Michael Schachner,@wineschach,90
126366,Susan Kostrzewa,@suskostrzewa,90
126367,Paul Gregutt,@paulgwine ,90
126368,Roger Voss,@vossroger,90
126369,Paul Gregutt,@paulgwine ,90
126370,Virginie Boone,@vboone,91
126371,,,91
126372,Roger Voss,@vossroger,91
126373,Roger Voss,@vossroger,91
126374,Joe Czerwinski,@JoeCz,91
126375,,,91
126376,,,91
126377,Paul Gregutt,@paulgwine ,91
126378,Lauren Buzzeo,@laurbuzz,91
126379,Michael Schachner,@wineschach,91
126380,Roger Voss,@vossroger,91
126381,,,91
126382,,,91
126383,,,91
126384,Lauren Buzzeo,@laurbuzz,91
126385,,,91
126386,Lauren Buzzeo,@laurbuzz,91
126387,,,91
126388,,,91
126389,,,91
126390,,,86
126391,Sean P. Sullivan,@wawinereport,86
126392,Joe Czerwinski,@JoeCz,86
126393,,,86
126394,Roger Voss,@vossroger,86
126395,Paul Gregutt,@paulgwine ,86
126396,Paul Gregutt,@paulgwine ,86
126397,Roger Voss,@vossroger,86
126398,Roger Voss,@vossroger,86
126399,Michael Schachner,@wineschach,86
126400,Sean P. Sullivan,@wawinereport,86
126401,Michael Schachner,@wineschach,86
126402,Paul Gregutt,@paulgwine ,86
126403,Roger Voss,@vossroger,86
126404,Anna Lee C. Iijima,,86
126405,Roger Voss,@vossroger,86
126406,Kerin O’Keefe,@kerinokeefe,86
126407,Kerin O’Keefe,@kerinokeefe,86
126408,,,86
126409,,,86
126410,Michael Schachner,@wineschach,86
126411,,,86
126412,,,86
126413,Kerin O’Keefe,@kerinokeefe,86
126414,Lauren Buzzeo,@laurbuzz,86
126415,,,86
126416,Anne Krebiehl MW,@AnneInVino,88
126417,Kerin O’Keefe,@kerinokeefe,88
126418,,,88
126419,Anne Krebiehl MW,@AnneInVino,88
126420,Susan Kostrzewa,@suskostrzewa,88
126421,Anna Lee C. Iijima,,88
126422,Kerin O’Keefe,@kerinokeefe,88
126423,,,88
126424,Roger Voss,@vossroger,88
126425,Roger Voss,@vossroger,88
126426,,,88
126427,Virginie Boone,@vboone,88
126428,Kerin O’Keefe,@kerinokeefe,88
126429,Roger Voss,@vossroger,88
126430,Kerin O’Keefe,@kerinokeefe,88
126431,,,88
126432,Sean P. Sullivan,@wawinereport,88
126433,Sean P. Sullivan,@wawinereport,88
126434,Virginie Boone,@vboone,88
126435,Kerin O’Keefe,@kerinokeefe,88
126436,Paul Gregutt,@paulgwine ,88
126437,Sean P. Sullivan,@wawinereport,88
126438,Anna Lee C. Iijima,,88
126439,Anna Lee C. Iijima,,88
126440,Paul Gregutt,@paulgwine ,88
126441,Roger Voss,@vossroger,88
126442,Paul Gregutt,@paulgwine ,88
126443,Paul Gregutt,@paulgwine ,88
126444,Virginie Boone,@vboone,88
126445,Paul Gregutt,@paulgwine ,88
126446,Roger Voss,@vossroger,93
126447,Michael Schachner,@wineschach,93
126448,Kerin O’Keefe,@kerinokeefe,93
126449,Joe Czerwinski,@JoeCz,93
126450,Virginie Boone,@vboone,93
126451,Jim Gordon,@gordone_cellars,93
126452,Roger Voss,@vossroger,93
126453,Roger Voss,@vossroger,93
126454,Roger Voss,@vossroger,93
126455,Jim Gordon,@gordone_cellars,93
126456,Matt Kettmann,@mattkettmann,93
126457,Matt Kettmann,@mattkettmann,93
126458,Roger Voss,@vossroger,93
126459,Roger Voss,@vossroger,93
126460,Kerin O’Keefe,@kerinokeefe,93
126461,Mike DeSimone,@worldwineguys,93
126462,Michael Schachner,@wineschach,93
126463,Michael Schachner,@wineschach,93
126464,Michael Schachner,@wineschach,93
126465,Anna Lee C. Iijima,,93
126466,Roger Voss,@vossroger,93
126467,Jim Gordon,@gordone_cellars,93
126468,Paul Gregutt,@paulgwine ,93
126469,Roger Voss,@vossroger,93
126470,Michael Schachner,@wineschach,93
126471,Roger Voss,@vossroger,93
126472,Roger Voss,@vossroger,93
126473,Paul Gregutt,@paulgwine ,93
126474,Anna Lee C. Iijima,,93
126475,Paul Gregutt,@paulgwine ,93
126476,,,86
126477,,,86
126478,,,86
126479,,,86
126480,,,86
126481,,,86
126482,,,86
126483,Roger Voss,@vossroger,86
126484,Roger Voss,@vossroger,86
126485,,,86
126486,,,86
126487,,,86
126488,Roger Voss,@vossroger,86
126489,,,86
126490,,,86
126491,Paul Gregutt,@paulgwine ,86
126492,,,86
126493,,,86
126494,,,86
126495,Roger Voss,@vossroger,86
126496,Roger Voss,@vossroger,86
126497,Roger Voss,@vossroger,86
126498,Roger Voss,@vossroger,86
126499,,,86
126500,Roger Voss,@vossroger,86
126501,Roger Voss,@vossroger,86
126502,Roger Voss,@vossroger,86
126503,,,86
126504,,,86
126505,Michael Schachner,@wineschach,86
126506,,,92
126507,Roger Voss,@vossroger,92
126508,,,92
126509,,,92
126510,,,92
126511,,,92
126512,,,92
126513,,,92
126514,Paul Gregutt,@paulgwine ,92
126515,,,92
126516,,,92
126517,Lauren Buzzeo,@laurbuzz,92
126518,Roger Voss,@vossroger,92
126519,,,92
126520,,,92
126521,Virginie Boone,@vboone,92
126522,Paul Gregutt,@paulgwine ,92
126523,Michael Schachner,@wineschach,92
126524,,,92
126525,Lauren Buzzeo,@laurbuzz,92
126526,Paul Gregutt,@paulgwine ,92
126527,Jim Gordon,@gordone_cellars,91
126528,Sean P. Sullivan,@wawinereport,91
126529,Jim Gordon,@gordone_cellars,91
126530,Joe Czerwinski,@JoeCz,91
126531,Kerin O’Keefe,@kerinokeefe,91
126532,Matt Kettmann,@mattkettmann,91
126533,Jim Gordon,@gordone_cellars,91
126534,Joe Czerwinski,@JoeCz,91
126535,Virginie Boone,@vboone,91
126536,Michael Schachner,@wineschach,91
126537,Jim Gordon,@gordone_cellars,91
126538,Virginie Boone,@vboone,91
126539,Matt Kettmann,@mattkettmann,91
126540,Sean P. Sullivan,@wawinereport,91
126541,Sean P. Sullivan,@wawinereport,91
126542,Virginie Boone,@vboone,91
126543,Sean P. Sullivan,@wawinereport,91
126544,Matt Kettmann,@mattkettmann,91
126545,Anna Lee C. Iijima,,91
126546,Anna Lee C. Iijima,,91
126547,Roger Voss,@vossroger,91
126548,Roger Voss,@vossroger,91
126549,Roger Voss,@vossroger,91
126550,Roger Voss,@vossroger,91
126551,Roger Voss,@vossroger,91
126552,Roger Voss,@vossroger,91
126553,Roger Voss,@vossroger,91
126554,Sean P. Sullivan,@wawinereport,91
126555,Michael Schachner,@wineschach,91
126556,Virginie Boone,@vboone,91
126557,Matt Kettmann,@mattkettmann,91
126558,Virginie Boone,@vboone,91
126559,Anna Lee C. Iijima,,91
126560,Paul Gregutt,@paulgwine ,91
126561,Paul Gregutt,@paulgwine ,91
126562,Virginie Boone,@vboone,91
126563,Matt Kettmann,@mattkettmann,91
126564,Virginie Boone,@vboone,91
126565,Michael Schachner,@wineschach,91
126566,Virginie Boone,@vboone,91
126567,Virginie Boone,@vboone,91
126568,Kerin O’Keefe,@kerinokeefe,91
126569,Virginie Boone,@vboone,91
126570,Matt Kettmann,@mattkettmann,91
126571,Paul Gregutt,@paulgwine ,91
126572,Sean P. Sullivan,@wawinereport,91
126573,Virginie Boone,@vboone,91
126574,Matt Kettmann,@mattkettmann,91
126575,Virginie Boone,@vboone,91
126576,Jim Gordon,@gordone_cellars,91
126577,Matt Kettmann,@mattkettmann,91
126578,Kerin O’Keefe,@kerinokeefe,90
126579,Kerin O’Keefe,@kerinokeefe,90
126580,Anna Lee C. Iijima,,90
126581,Jeff Jenssen,@worldwineguys,90
126582,Matt Kettmann,@mattkettmann,90
126583,Matt Kettmann,@mattkettmann,90
126584,Matt Kettmann,@mattkettmann,90
126585,Jim Gordon,@gordone_cellars,90
126586,Michael Schachner,@wineschach,90
126587,Roger Voss,@vossroger,88
126588,Sean P. Sullivan,@wawinereport,88
126589,Jeff Jenssen,@worldwineguys,88
126590,Roger Voss,@vossroger,88
126591,Sean P. Sullivan,@wawinereport,88
126592,Kerin O’Keefe,@kerinokeefe,88
126593,Mike DeSimone,@worldwineguys,88
126594,Mike DeSimone,@worldwineguys,88
126595,Matt Kettmann,@mattkettmann,88
126596,Sean P. Sullivan,@wawinereport,88
126597,Sean P. Sullivan,@wawinereport,88
126598,Kerin O’Keefe,@kerinokeefe,88
126599,Joe Czerwinski,@JoeCz,88
126600,Kerin O’Keefe,@kerinokeefe,88
126601,Kerin O’Keefe,@kerinokeefe,88
126602,Kerin O’Keefe,@kerinokeefe,88
126603,Kerin O’Keefe,@kerinokeefe,88
126604,Virginie Boone,@vboone,88
126605,Kerin O’Keefe,@kerinokeefe,88
126606,Kerin O’Keefe,@kerinokeefe,88
126607,Michael Schachner,@wineschach,88
126608,Michael Schachner,@wineschach,88
126609,Sean P. Sullivan,@wawinereport,88
126610,Roger Voss,@vossroger,88
126611,Paul Gregutt,@paulgwine ,88
126612,Matt Kettmann,@mattkettmann,88
126613,Virginie Boone,@vboone,88
126614,Sean P. Sullivan,@wawinereport,88
126615,Mike DeSimone,@worldwineguys,88
126616,Kerin O’Keefe,@kerinokeefe,88
126617,Kerin O’Keefe,@kerinokeefe,89
126618,Anna Lee C. Iijima,,89
126619,Kerin O’Keefe,@kerinokeefe,89
126620,Lauren Buzzeo,@laurbuzz,89
126621,Jim Gordon,@gordone_cellars,89
126622,Michael Schachner,@wineschach,89
126623,Matt Kettmann,@mattkettmann,89
126624,Kerin O’Keefe,@kerinokeefe,89
126625,Anne Krebiehl MW,@AnneInVino,89
126626,Paul Gregutt,@paulgwine ,89
126627,Michael Schachner,@wineschach,89
126628,Kerin O’Keefe,@kerinokeefe,89
126629,Kerin O’Keefe,@kerinokeefe,89
126630,Kerin O’Keefe,@kerinokeefe,89
126631,Roger Voss,@vossroger,89
126632,Roger Voss,@vossroger,89
126633,Kerin O’Keefe,@kerinokeefe,89
126634,Kerin O’Keefe,@kerinokeefe,89
126635,Paul Gregutt,@paulgwine ,89
126636,Alexander Peartree,,89
126637,Kerin O’Keefe,@kerinokeefe,89
126638,Anna Lee C. Iijima,,89
126639,Roger Voss,@vossroger,89
126640,Michael Schachner,@wineschach,89
126641,Michael Schachner,@wineschach,89
126642,Anne Krebiehl MW,@AnneInVino,89
126643,Anna Lee C. Iijima,,89
126644,Joe Czerwinski,@JoeCz,89
126645,Michael Schachner,@wineschach,89
126646,Alexander Peartree,,89
126647,Roger Voss,@vossroger,85
126648,Roger Voss,@vossroger,85
126649,Roger Voss,@vossroger,85
126650,Roger Voss,@vossroger,85
126651,Roger Voss,@vossroger,85
126652,Roger Voss,@vossroger,85
126653,Roger Voss,@vossroger,85
126654,Sean P. Sullivan,@wawinereport,85
126655,,,85
126656,,,85
126657,Anna Lee C. Iijima,,85
126658,,,84
126659,Michael Schachner,@wineschach,84
126660,,,84
126661,,,84
126662,Anna Lee C. Iijima,,84
126663,,,84
126664,,,84
126665,Roger Voss,@vossroger,84
126666,Roger Voss,@vossroger,84
126667,Roger Voss,@vossroger,84
126668,,,84
126669,Virginie Boone,@vboone,84
126670,Michael Schachner,@wineschach,84
126671,Michael Schachner,@wineschach,84
126672,Virginie Boone,@vboone,84
126673,Roger Voss,@vossroger,84
126674,Roger Voss,@vossroger,84
126675,Paul Gregutt,@paulgwine ,85
126676,,,85
126677,,,85
126678,,,85
126679,Michael Schachner,@wineschach,85
126680,,,85
126681,,,85
126682,,,85
126683,Joe Czerwinski,@JoeCz,85
126684,,,85
126685,Joe Czerwinski,@JoeCz,85
126686,,,85
126687,,,85
126688,Paul Gregutt,@paulgwine ,85
126689,Roger Voss,@vossroger,85
126690,,,85
126691,,,85
126692,,,85
126693,Joe Czerwinski,@JoeCz,85
126694,Roger Voss,@vossroger,85
126695,,,85
126696,,,85
126697,,,85
126698,Roger Voss,@vossroger,85
126699,Michael Schachner,@wineschach,85
126700,Michael Schachner,@wineschach,85
126701,Roger Voss,@vossroger,85
126702,Michael Schachner,@wineschach,87
126703,,,87
126704,Roger Voss,@vossroger,87
126705,,,87
126706,,,87
126707,,,87
126708,Joe Czerwinski,@JoeCz,87
126709,,,87
126710,,,86
126711,,,86
126712,Michael Schachner,@wineschach,86
126713,Joe Czerwinski,@JoeCz,86
126714,,,86
126715,,,86
126716,Michael Schachner,@wineschach,86
126717,Michael Schachner,@wineschach,86
126718,,,86
126719,,,86
126720,Susan Kostrzewa,@suskostrzewa,86
126721,,,86
126722,,,90
126723,Joe Czerwinski,@JoeCz,90
126724,Virginie Boone,@vboone,90
126725,Roger Voss,@vossroger,90
126726,Paul Gregutt,@paulgwine ,90
126727,Anna Lee C. Iijima,,90
126728,,,90
126729,Roger Voss,@vossroger,90
126730,Lauren Buzzeo,@laurbuzz,90
126731,Lauren Buzzeo,@laurbuzz,90
126732,,,90
126733,,,90
126734,,,90
126735,Paul Gregutt,@paulgwine ,90
126736,,,90
126737,,,90
126738,,,90
126739,,,90
126740,,,90
126741,,,90
126742,Joe Czerwinski,@JoeCz,90
126743,,,90
126744,,,90
126745,Joe Czerwinski,@JoeCz,90
126746,,,90
126747,,,90
126748,,,90
126749,,,90
126750,,,90
126751,,,90
126752,Anna Lee C. Iijima,,91
126753,Sean P. Sullivan,@wawinereport,91
126754,Michael Schachner,@wineschach,91
126755,Anne Krebiehl MW,@AnneInVino,91
126756,Sean P. Sullivan,@wawinereport,91
126757,Sean P. Sullivan,@wawinereport,91
126758,Anne Krebiehl MW,@AnneInVino,91
126759,Virginie Boone,@vboone,91
126760,Roger Voss,@vossroger,91
126761,Roger Voss,@vossroger,91
126762,Sean P. Sullivan,@wawinereport,91
126763,Michael Schachner,@wineschach,91
126764,Sean P. Sullivan,@wawinereport,91
126765,Sean P. Sullivan,@wawinereport,91
126766,Sean P. Sullivan,@wawinereport,91
126767,Matt Kettmann,@mattkettmann,91
126768,Mike DeSimone,@worldwineguys,91
126769,Anne Krebiehl MW,@AnneInVino,91
126770,Michael Schachner,@wineschach,91
126771,Matt Kettmann,@mattkettmann,91
126772,Kerin O’Keefe,@kerinokeefe,91
126773,Anne Krebiehl MW,@AnneInVino,91
126774,Anne Krebiehl MW,@AnneInVino,90
126775,Virginie Boone,@vboone,90
126776,Jim Gordon,@gordone_cellars,90
126777,Sean P. Sullivan,@wawinereport,90
126778,Joe Czerwinski,@JoeCz,90
126779,Anna Lee C. Iijima,,90
126780,Virginie Boone,@vboone,90
126781,Anne Krebiehl MW,@AnneInVino,90
126782,,,92
126783,Roger Voss,@vossroger,92
126784,Roger Voss,@vossroger,92
126785,Roger Voss,@vossroger,92
126786,Joe Czerwinski,@JoeCz,92
126787,Roger Voss,@vossroger,92
126788,Paul Gregutt,@paulgwine ,92
126789,,,92
126790,Paul Gregutt,@paulgwine ,92
126791,Paul Gregutt,@paulgwine ,92
126792,Roger Voss,@vossroger,92
126793,,,92
126794,,,92
126795,,,92
126796,Paul Gregutt,@paulgwine ,92
126797,Roger Voss,@vossroger,92
126798,Joe Czerwinski,@JoeCz,92
126799,Joe Czerwinski,@JoeCz,92
126800,,,92
126801,,,92
126802,Roger Voss,@vossroger,92
126803,Roger Voss,@vossroger,90
126804,Roger Voss,@vossroger,90
126805,Roger Voss,@vossroger,90
126806,Roger Voss,@vossroger,90
126807,Michael Schachner,@wineschach,90
126808,,,90
126809,Roger Voss,@vossroger,90
126810,Roger Voss,@vossroger,90
126811,,,90
126812,,,90
126813,,,90
126814,Roger Voss,@vossroger,90
126815,Roger Voss,@vossroger,90
126816,Roger Voss,@vossroger,90
126817,Paul Gregutt,@paulgwine ,90
126818,Michael Schachner,@wineschach,90
126819,,,90
126820,Michael Schachner,@wineschach,90
126821,,,90
126822,Paul Gregutt,@paulgwine ,90
126823,,,90
126824,Roger Voss,@vossroger,90
126825,,,90
126826,Virginie Boone,@vboone,90
126827,,,90
126828,,,88
126829,,,88
126830,,,88
126831,Paul Gregutt,@paulgwine ,88
126832,Sean P. Sullivan,@wawinereport,88
126833,,,88
126834,Roger Voss,@vossroger,88
126835,Paul Gregutt,@paulgwine ,88
126836,Sean P. Sullivan,@wawinereport,88
126837,Roger Voss,@vossroger,88
126838,Kerin O’Keefe,@kerinokeefe,88
126839,,,88
126840,,,88
126841,,,88
126842,Kerin O’Keefe,@kerinokeefe,88
126843,,,88
126844,Joe Czerwinski,@JoeCz,88
126845,Michael Schachner,@wineschach,88
126846,Michael Schachner,@wineschach,88
126847,,,88
126848,Kerin O’Keefe,@kerinokeefe,88
126849,Anna Lee C. Iijima,,88
126850,Michael Schachner,@wineschach,88
126851,,,88
126852,Michael Schachner,@wineschach,84
126853,Michael Schachner,@wineschach,84
126854,Michael Schachner,@wineschach,84
126855,Roger Voss,@vossroger,84
126856,Jeff Jenssen,@worldwineguys,84
126857,Virginie Boone,@vboone,84
126858,Roger Voss,@vossroger,84
126859,Roger Voss,@vossroger,84
126860,Roger Voss,@vossroger,84
126861,Roger Voss,@vossroger,84
126862,Jeff Jenssen,@worldwineguys,84
126863,Michael Schachner,@wineschach,84
126864,Virginie Boone,@vboone,84
126865,Roger Voss,@vossroger,84
126866,Michael Schachner,@wineschach,84
126867,Virginie Boone,@vboone,84
126868,Michael Schachner,@wineschach,84
126869,Michael Schachner,@wineschach,84
126870,Roger Voss,@vossroger,84
126871,Roger Voss,@vossroger,84
126872,Roger Voss,@vossroger,84
126873,Roger Voss,@vossroger,84
126874,Roger Voss,@vossroger,84
126875,Roger Voss,@vossroger,84
126876,Roger Voss,@vossroger,84
126877,Michael Schachner,@wineschach,84
126878,Michael Schachner,@wineschach,84
126879,Kerin O’Keefe,@kerinokeefe,84
126880,Virginie Boone,@vboone,84
126881,Roger Voss,@vossroger,84
126882,Roger Voss,@vossroger,87
126883,Virginie Boone,@vboone,87
126884,Michael Schachner,@wineschach,87
126885,,,87
126886,,,87
126887,Michael Schachner,@wineschach,87
126888,Roger Voss,@vossroger,87
126889,,,87
126890,Michael Schachner,@wineschach,87
126891,Joe Czerwinski,@JoeCz,87
126892,Roger Voss,@vossroger,87
126893,Roger Voss,@vossroger,87
126894,Michael Schachner,@wineschach,87
126895,Michael Schachner,@wineschach,87
126896,Michael Schachner,@wineschach,87
126897,Lauren Buzzeo,@laurbuzz,87
126898,,,87
126899,Lauren Buzzeo,@laurbuzz,87
126900,,,86
126901,Roger Voss,@vossroger,86
126902,,,86
126903,Virginie Boone,@vboone,86
